station,category,location_x,location_y,year,crime_count
Ekulindeni,Burglary at non-residential premises,31.01682,-26.0496,2006,1
Ekulindeni,Sexual Offences,31.01682,-26.0496,2006,5
Ekulindeni,Commercial crime,31.01682,-26.0496,2006,2
Ekulindeni,Murder,31.01682,-26.0496,2006,0
Ekulindeni,Burglary at residential premises,31.01682,-26.0496,2006,27
Ekulindeni,Carjacking,31.01682,-26.0496,2006,0
Ekulindeni,Robbery of cash in transit,31.01682,-26.0496,2006,0
Elukwatini,Stock-theft,30.78716,-26.06088,2006,12
Elukwatini,Sexual offences as result of police action,30.78716,-26.06088,2006,0
Elukwatini,Bank robbery,30.78716,-26.06088,2006,0
Elukwatini,Commercial crime,30.78716,-26.06088,2006,20
Elukwatini,Shoplifting,30.78716,-26.06088,2006,41
Elukwatini,Robbery of cash in transit,30.78716,-26.06088,2006,0
Elukwatini,Driving under the influence of alcohol or drugs,30.78716,-26.06088,2006,15
Elukwatini,Theft out of or from motor vehicle,30.78716,-26.06088,2006,12
Elukwatini,Burglary at non-residential premises,30.78716,-26.06088,2006,15
Elukwatini,Robbery at residential premises,30.78716,-26.06088,2006,9
Elukwatini,Drug-related crime,30.78716,-26.06088,2006,15
Elukwatini,Murder,30.78716,-26.06088,2006,11
Elukwatini,Arson,30.78716,-26.06088,2006,9
Elukwatini,All theft not mentioned elsewhere,30.78716,-26.06088,2006,126
Elukwatini,Illegal possession of firearms and ammunition,30.78716,-26.06088,2006,17
Elukwatini,Assault with the intent to inflict grievous bodily harm,30.78716,-26.06088,2006,218
Elukwatini,Malicious damage to property,30.78716,-26.06088,2006,74
Elukwatini,Common robbery,30.78716,-26.06088,2006,51
Elukwatini,Burglary at residential premises,30.78716,-26.06088,2006,290
Elukwatini,Common assault,30.78716,-26.06088,2006,71
Elukwatini,Theft of motor vehicle and motorcycle,30.78716,-26.06088,2006,10
Elukwatini,Truck hijacking,30.78716,-26.06088,2006,0
Elukwatini,Attempted murder,30.78716,-26.06088,2006,10
Elukwatini,Sexual Offences,30.78716,-26.06088,2006,52
Elukwatini,Robbery with aggravating circumstances,30.78716,-26.06088,2006,52
Elukwatini,Carjacking,30.78716,-26.06088,2006,3
Elukwatini,Robbery at non-residential premises,30.78716,-26.06088,2006,2
Embalenhle,Murder,29.0747,-26.54492,2006,48
Embalenhle,Robbery at non-residential premises,29.0747,-26.54492,2006,0
Embalenhle,Bank robbery,29.0747,-26.54492,2006,0
Embalenhle,Assault with the intent to inflict grievous bodily harm,29.0747,-26.54492,2006,574
Embalenhle,Common assault,29.0747,-26.54492,2006,408
Embalenhle,Common robbery,29.0747,-26.54492,2006,352
Embalenhle,Commercial crime,29.0747,-26.54492,2006,15
Embalenhle,Drug-related crime,29.0747,-26.54492,2006,31
Embalenhle,Robbery with aggravating circumstances,29.0747,-26.54492,2006,161
Embalenhle,Illegal possession of firearms and ammunition,29.0747,-26.54492,2006,10
Embalenhle,Malicious damage to property,29.0747,-26.54492,2006,236
Embalenhle,Theft out of or from motor vehicle,29.0747,-26.54492,2006,60
Embalenhle,Shoplifting,29.0747,-26.54492,2006,6
Embalenhle,Attempted murder,29.0747,-26.54492,2006,31
Embalenhle,Carjacking,29.0747,-26.54492,2006,10
Embalenhle,Sexual Offences,29.0747,-26.54492,2006,141
Embalenhle,Robbery at residential premises,29.0747,-26.54492,2006,24
Embalenhle,Burglary at residential premises,29.0747,-26.54492,2006,371
Embalenhle,Sexual offences as result of police action,29.0747,-26.54492,2006,0
Embalenhle,Robbery of cash in transit,29.0747,-26.54492,2006,0
Embalenhle,Stock-theft,29.0747,-26.54492,2006,8
Embalenhle,Truck hijacking,29.0747,-26.54492,2006,0
Embalenhle,Theft of motor vehicle and motorcycle,29.0747,-26.54492,2006,93
Embalenhle,Burglary at non-residential premises,29.0747,-26.54492,2006,16
Embalenhle,Arson,29.0747,-26.54492,2006,22
Embalenhle,Driving under the influence of alcohol or drugs,29.0747,-26.54492,2006,21
Embalenhle,All theft not mentioned elsewhere,29.0747,-26.54492,2006,351
Emzinoni,Robbery of cash in transit,29.44593,-26.48456,2006,0
Emzinoni,Malicious damage to property,29.44593,-26.48456,2006,41
Emzinoni,All theft not mentioned elsewhere,29.44593,-26.48456,2006,82
Emzinoni,Robbery with aggravating circumstances,29.44593,-26.48456,2006,12
Emzinoni,Arson,29.44593,-26.48456,2006,6
Emzinoni,Assault with the intent to inflict grievous bodily harm,29.44593,-26.48456,2006,190
Emzinoni,Common assault,29.44593,-26.48456,2006,68
Emzinoni,Theft out of or from motor vehicle,29.44593,-26.48456,2006,12
Emzinoni,Theft of motor vehicle and motorcycle,29.44593,-26.48456,2006,6
Emzinoni,Sexual Offences,29.44593,-26.48456,2006,50
Emzinoni,Murder,29.44593,-26.48456,2006,10
Emzinoni,Attempted murder,29.44593,-26.48456,2006,3
Emzinoni,Driving under the influence of alcohol or drugs,29.44593,-26.48456,2006,2
Emzinoni,Burglary at non-residential premises,29.44593,-26.48456,2006,9
Emzinoni,Drug-related crime,29.44593,-26.48456,2006,7
Emzinoni,Robbery at residential premises,29.44593,-26.48456,2006,0
Emzinoni,Sexual offences as result of police action,29.44593,-26.48456,2006,0
Emzinoni,Robbery at non-residential premises,29.44593,-26.48456,2006,0
Emzinoni,Commercial crime,29.44593,-26.48456,2006,3
Emzinoni,Shoplifting,29.44593,-26.48456,2006,0
Emzinoni,Carjacking,29.44593,-26.48456,2006,0
Emzinoni,Bank robbery,29.44593,-26.48456,2006,0
Emzinoni,Burglary at residential premises,29.44593,-26.48456,2006,201
Emzinoni,Common robbery,29.44593,-26.48456,2006,22
Emzinoni,Stock-theft,29.44593,-26.48456,2006,5
Emzinoni,Truck hijacking,29.44593,-26.48456,2006,0
Emzinoni,Illegal possession of firearms and ammunition,29.44593,-26.48456,2006,0
Ermelo,Common assault,29.98454,-26.52267,2006,668
Ermelo,Stock-theft,29.98454,-26.52267,2006,130
Ermelo,Theft out of or from motor vehicle,29.98454,-26.52267,2006,392
Ermelo,Robbery at residential premises,29.98454,-26.52267,2006,0
Ermelo,Bank robbery,29.98454,-26.52267,2006,0
Ermelo,Sexual Offences,29.98454,-26.52267,2006,140
Ermelo,Carjacking,29.98454,-26.52267,2006,10
Ermelo,Robbery of cash in transit,29.98454,-26.52267,2006,0
Ermelo,Arson,29.98454,-26.52267,2006,26
Ermelo,All theft not mentioned elsewhere,29.98454,-26.52267,2006,1040
Ermelo,Robbery with aggravating circumstances,29.98454,-26.52267,2006,72
Ermelo,Shoplifting,29.98454,-26.52267,2006,212
Ermelo,Commercial crime,29.98454,-26.52267,2006,148
Ermelo,Malicious damage to property,29.98454,-26.52267,2006,377
Ermelo,Burglary at non-residential premises,29.98454,-26.52267,2006,90
Ermelo,Driving under the influence of alcohol or drugs,29.98454,-26.52267,2006,50
Ermelo,Attempted murder,29.98454,-26.52267,2006,18
Ermelo,Burglary at residential premises,29.98454,-26.52267,2006,661
Ermelo,Sexual offences as result of police action,29.98454,-26.52267,2006,0
Ermelo,Robbery at non-residential premises,29.98454,-26.52267,2006,0
Ermelo,Illegal possession of firearms and ammunition,29.98454,-26.52267,2006,6
Ermelo,Assault with the intent to inflict grievous bodily harm,29.98454,-26.52267,2006,517
Ermelo,Common robbery,29.98454,-26.52267,2006,308
Ermelo,Drug-related crime,29.98454,-26.52267,2006,66
Ermelo,Murder,29.98454,-26.52267,2006,19
Ermelo,Truck hijacking,29.98454,-26.52267,2006,8
Ermelo,Theft of motor vehicle and motorcycle,29.98454,-26.52267,2006,50
Evander,Robbery with aggravating circumstances,29.10759,-26.47065,2006,21
Evander,Shoplifting,29.10759,-26.47065,2006,14
Evander,Attempted murder,29.10759,-26.47065,2006,3
Evander,All theft not mentioned elsewhere,29.10759,-26.47065,2006,230
Evander,Sexual Offences,29.10759,-26.47065,2006,8
Evander,Carjacking,29.10759,-26.47065,2006,1
Evander,Theft of motor vehicle and motorcycle,29.10759,-26.47065,2006,28
Evander,Common robbery,29.10759,-26.47065,2006,21
Evander,Murder,29.10759,-26.47065,2006,8
Evander,Burglary at non-residential premises,29.10759,-26.47065,2006,89
Evander,Arson,29.10759,-26.47065,2006,0
Evander,Bank robbery,29.10759,-26.47065,2006,0
Evander,Stock-theft,29.10759,-26.47065,2006,3
Evander,Theft out of or from motor vehicle,29.10759,-26.47065,2006,28
Evander,Sexual offences as result of police action,29.10759,-26.47065,2006,0
Evander,Truck hijacking,29.10759,-26.47065,2006,0
Evander,Common assault,29.10759,-26.47065,2006,73
Evander,Robbery of cash in transit,29.10759,-26.47065,2006,0
Evander,Assault with the intent to inflict grievous bodily harm,29.10759,-26.47065,2006,43
Evander,Illegal possession of firearms and ammunition,29.10759,-26.47065,2006,3
Evander,Burglary at residential premises,29.10759,-26.47065,2006,132
Evander,Drug-related crime,29.10759,-26.47065,2006,12
Evander,Malicious damage to property,29.10759,-26.47065,2006,47
Evander,Robbery at residential premises,29.10759,-26.47065,2006,0
Evander,Commercial crime,29.10759,-26.47065,2006,31
Evander,Driving under the influence of alcohol or drugs,29.10759,-26.47065,2006,14
Evander,Robbery at non-residential premises,29.10759,-26.47065,2006,0
Fernie,Robbery with aggravating circumstances,30.7737,-26.41759,2006,10
Fernie,Robbery at non-residential premises,30.7737,-26.41759,2006,0
Fernie,Murder,30.7737,-26.41759,2006,6
Fernie,Theft out of or from motor vehicle,30.7737,-26.41759,2006,3
Fernie,Malicious damage to property,30.7737,-26.41759,2006,6
Fernie,Commercial crime,30.7737,-26.41759,2006,2
Fernie,Sexual Offences,30.7737,-26.41759,2006,18
Fernie,Assault with the intent to inflict grievous bodily harm,30.7737,-26.41759,2006,41
Fernie,Drug-related crime,30.7737,-26.41759,2006,29
Fernie,Truck hijacking,30.7737,-26.41759,2006,0
Fernie,Driving under the influence of alcohol or drugs,30.7737,-26.41759,2006,4
Fernie,Sexual offences as result of police action,30.7737,-26.41759,2006,0
Fernie,Illegal possession of firearms and ammunition,30.7737,-26.41759,2006,7
Fernie,Robbery of cash in transit,30.7737,-26.41759,2006,0
Fernie,Bank robbery,30.7737,-26.41759,2006,0
Fernie,Robbery at residential premises,30.7737,-26.41759,2006,1
Fernie,Theft of motor vehicle and motorcycle,30.7737,-26.41759,2006,1
Fernie,All theft not mentioned elsewhere,30.7737,-26.41759,2006,9
Fernie,Common robbery,30.7737,-26.41759,2006,3
Fernie,Burglary at non-residential premises,30.7737,-26.41759,2006,1
Fernie,Carjacking,30.7737,-26.41759,2006,0
Fernie,Stock-theft,30.7737,-26.41759,2006,18
Fernie,Common assault,30.7737,-26.41759,2006,12
Fernie,Attempted murder,30.7737,-26.41759,2006,1
Fernie,Arson,30.7737,-26.41759,2006,2
Fernie,Shoplifting,30.7737,-26.41759,2006,0
Fernie,Burglary at residential premises,30.7737,-26.41759,2006,25
Graskop,Assault with the intent to inflict grievous bodily harm,30.83923,-24.93494,2006,51
Graskop,All theft not mentioned elsewhere,30.83923,-24.93494,2006,115
Graskop,Sexual offences as result of police action,30.83923,-24.93494,2006,0
Graskop,Malicious damage to property,30.83923,-24.93494,2006,33
Graskop,Carjacking,30.83923,-24.93494,2006,1
Graskop,Drug-related crime,30.83923,-24.93494,2006,7
Graskop,Arson,30.83923,-24.93494,2006,3
Graskop,Commercial crime,30.83923,-24.93494,2006,14
Graskop,Burglary at non-residential premises,30.83923,-24.93494,2006,27
Graskop,Murder,30.83923,-24.93494,2006,3
Graskop,Attempted murder,30.83923,-24.93494,2006,7
Graskop,Burglary at residential premises,30.83923,-24.93494,2006,89
Graskop,Robbery at residential premises,30.83923,-24.93494,2006,0
Graskop,Common robbery,30.83923,-24.93494,2006,19
Graskop,Bank robbery,30.83923,-24.93494,2006,0
Graskop,Common assault,30.83923,-24.93494,2006,50
Graskop,Shoplifting,30.83923,-24.93494,2006,32
Graskop,Theft of motor vehicle and motorcycle,30.83923,-24.93494,2006,11
Graskop,Driving under the influence of alcohol or drugs,30.83923,-24.93494,2006,3
Graskop,Robbery with aggravating circumstances,30.83923,-24.93494,2006,15
Graskop,Sexual Offences,30.83923,-24.93494,2006,14
Graskop,Robbery of cash in transit,30.83923,-24.93494,2006,0
Graskop,Theft out of or from motor vehicle,30.83923,-24.93494,2006,37
Graskop,Illegal possession of firearms and ammunition,30.83923,-24.93494,2006,0
Graskop,Robbery at non-residential premises,30.83923,-24.93494,2006,0
Graskop,Truck hijacking,30.83923,-24.93494,2006,0
Graskop,Stock-theft,30.83923,-24.93494,2006,1
Greylingstad,All theft not mentioned elsewhere,28.76545,-26.74201,2006,97
Greylingstad,Robbery at residential premises,28.76545,-26.74201,2006,0
Greylingstad,Theft out of or from motor vehicle,28.76545,-26.74201,2006,12
Greylingstad,Carjacking,28.76545,-26.74201,2006,0
Greylingstad,Drug-related crime,28.76545,-26.74201,2006,1
Greylingstad,Attempted murder,28.76545,-26.74201,2006,2
Greylingstad,Burglary at residential premises,28.76545,-26.74201,2006,80
Greylingstad,Murder,28.76545,-26.74201,2006,2
Greylingstad,Driving under the influence of alcohol or drugs,28.76545,-26.74201,2006,3
Greylingstad,Theft of motor vehicle and motorcycle,28.76545,-26.74201,2006,2
Greylingstad,Arson,28.76545,-26.74201,2006,2
Greylingstad,Common robbery,28.76545,-26.74201,2006,6
Greylingstad,Robbery with aggravating circumstances,28.76545,-26.74201,2006,7
Greylingstad,Burglary at non-residential premises,28.76545,-26.74201,2006,4
Greylingstad,Illegal possession of firearms and ammunition,28.76545,-26.74201,2006,0
Greylingstad,Sexual Offences,28.76545,-26.74201,2006,13
Greylingstad,Robbery at non-residential premises,28.76545,-26.74201,2006,0
Greylingstad,Malicious damage to property,28.76545,-26.74201,2006,32
Greylingstad,Robbery of cash in transit,28.76545,-26.74201,2006,0
Greylingstad,Bank robbery,28.76545,-26.74201,2006,0
Greylingstad,Truck hijacking,28.76545,-26.74201,2006,0
Greylingstad,Stock-theft,28.76545,-26.74201,2006,11
Greylingstad,Sexual offences as result of police action,28.76545,-26.74201,2006,0
Greylingstad,Assault with the intent to inflict grievous bodily harm,28.76545,-26.74201,2006,67
Greylingstad,Shoplifting,28.76545,-26.74201,2006,0
Greylingstad,Commercial crime,28.76545,-26.74201,2006,1
Greylingstad,Common assault,28.76545,-26.74201,2006,34
Grootvlei,Shoplifting,28.50955,-26.79878,2006,2
Grootvlei,Drug-related crime,28.50955,-26.79878,2006,9
Grootvlei,Assault with the intent to inflict grievous bodily harm,28.50955,-26.79878,2006,63
Grootvlei,Stock-theft,28.50955,-26.79878,2006,12
Grootvlei,Common robbery,28.50955,-26.79878,2006,7
Grootvlei,Burglary at non-residential premises,28.50955,-26.79878,2006,11
Grootvlei,Common assault,28.50955,-26.79878,2006,46
Grootvlei,Malicious damage to property,28.50955,-26.79878,2006,32
Grootvlei,Arson,28.50955,-26.79878,2006,4
Grootvlei,Burglary at residential premises,28.50955,-26.79878,2006,27
Grootvlei,Commercial crime,28.50955,-26.79878,2006,4
Grootvlei,Theft out of or from motor vehicle,28.50955,-26.79878,2006,60
Grootvlei,Robbery at non-residential premises,28.50955,-26.79878,2006,2
Grootvlei,Murder,28.50955,-26.79878,2006,2
Grootvlei,Theft of motor vehicle and motorcycle,28.50955,-26.79878,2006,10
Grootvlei,Attempted murder,28.50955,-26.79878,2006,2
Grootvlei,Sexual Offences,28.50955,-26.79878,2006,9
Grootvlei,Robbery of cash in transit,28.50955,-26.79878,2006,0
Grootvlei,Bank robbery,28.50955,-26.79878,2006,0
Grootvlei,Robbery with aggravating circumstances,28.50955,-26.79878,2006,22
Grootvlei,Driving under the influence of alcohol or drugs,28.50955,-26.79878,2006,7
Grootvlei,All theft not mentioned elsewhere,28.50955,-26.79878,2006,90
Grootvlei,Illegal possession of firearms and ammunition,28.50955,-26.79878,2006,0
Grootvlei,Robbery at residential premises,28.50955,-26.79878,2006,0
Grootvlei,Sexual offences as result of police action,28.50955,-26.79878,2006,0
Grootvlei,Truck hijacking,28.50955,-26.79878,2006,10
Grootvlei,Carjacking,28.50955,-26.79878,2006,0
Hartebeeskop,Arson,30.93031,-26.18032,2006,2
Hartebeeskop,Driving under the influence of alcohol or drugs,30.93031,-26.18032,2006,0
Hartebeeskop,Theft out of or from motor vehicle,30.93031,-26.18032,2006,9
Hartebeeskop,Theft of motor vehicle and motorcycle,30.93031,-26.18032,2006,0
Hartebeeskop,Murder,30.93031,-26.18032,2006,1
Hartebeeskop,Attempted murder,30.93031,-26.18032,2006,2
Hartebeeskop,Commercial crime,30.93031,-26.18032,2006,26
Hartebeeskop,Robbery at residential premises,30.93031,-26.18032,2006,1
Hartebeeskop,Malicious damage to property,30.93031,-26.18032,2006,14
Hartebeeskop,Common assault,30.93031,-26.18032,2006,11
Hartebeeskop,All theft not mentioned elsewhere,30.93031,-26.18032,2006,25
Hartebeeskop,Sexual Offences,30.93031,-26.18032,2006,21
Hartebeeskop,Shoplifting,30.93031,-26.18032,2006,1
Hartebeeskop,Truck hijacking,30.93031,-26.18032,2006,0
Hartebeeskop,Robbery of cash in transit,30.93031,-26.18032,2006,0
Hartebeeskop,Bank robbery,30.93031,-26.18032,2006,0
Hartebeeskop,Carjacking,30.93031,-26.18032,2006,1
Hartebeeskop,Burglary at residential premises,30.93031,-26.18032,2006,22
Hartebeeskop,Burglary at non-residential premises,30.93031,-26.18032,2006,2
Hartebeeskop,Robbery at non-residential premises,30.93031,-26.18032,2006,0
Hartebeeskop,Stock-theft,30.93031,-26.18032,2006,32
Hartebeeskop,Robbery with aggravating circumstances,30.93031,-26.18032,2006,7
Hartebeeskop,Drug-related crime,30.93031,-26.18032,2006,38
Hartebeeskop,Common robbery,30.93031,-26.18032,2006,3
Hartebeeskop,Assault with the intent to inflict grievous bodily harm,30.93031,-26.18032,2006,51
Hartebeeskop,Illegal possession of firearms and ammunition,30.93031,-26.18032,2006,1
Hartebeeskop,Sexual offences as result of police action,30.93031,-26.18032,2006,0
Hazyview,Sexual Offences,31.1283,-25.04701,2006,15
Hazyview,Illegal possession of firearms and ammunition,31.1283,-25.04701,2006,2
Hazyview,Arson,31.1283,-25.04701,2006,1
Hazyview,Robbery of cash in transit,31.1283,-25.04701,2006,1
Hazyview,Common robbery,31.1283,-25.04701,2006,9
Hazyview,Stock-theft,31.1283,-25.04701,2006,0
Hazyview,Attempted murder,31.1283,-25.04701,2006,10
Hazyview,Malicious damage to property,31.1283,-25.04701,2006,90
Hazyview,Burglary at non-residential premises,31.1283,-25.04701,2006,73
Hazyview,Bank robbery,31.1283,-25.04701,2006,0
Hazyview,Burglary at residential premises,31.1283,-25.04701,2006,176
Hazyview,Shoplifting,31.1283,-25.04701,2006,137
Hazyview,Drug-related crime,31.1283,-25.04701,2006,19
Hazyview,Sexual offences as result of police action,31.1283,-25.04701,2006,0
Hazyview,Murder,31.1283,-25.04701,2006,6
Hazyview,Commercial crime,31.1283,-25.04701,2006,37
Hazyview,Robbery with aggravating circumstances,31.1283,-25.04701,2006,91
Hazyview,Theft of motor vehicle and motorcycle,31.1283,-25.04701,2006,34
Hazyview,Robbery at non-residential premises,31.1283,-25.04701,2006,7
Hazyview,Assault with the intent to inflict grievous bodily harm,31.1283,-25.04701,2006,80
Hazyview,All theft not mentioned elsewhere,31.1283,-25.04701,2006,427
Hazyview,Common assault,31.1283,-25.04701,2006,71
Hazyview,Theft out of or from motor vehicle,31.1283,-25.04701,2006,132
Hazyview,Carjacking,31.1283,-25.04701,2006,12
Hazyview,Robbery at residential premises,31.1283,-25.04701,2006,7
Hazyview,Truck hijacking,31.1283,-25.04701,2006,0
Hazyview,Driving under the influence of alcohol or drugs,31.1283,-25.04701,2006,3
Hendrina,Robbery with aggravating circumstances,29.71433,-26.16052,2006,25
Hendrina,Truck hijacking,29.71433,-26.16052,2006,0
Hendrina,Burglary at non-residential premises,29.71433,-26.16052,2006,52
Hendrina,Robbery at non-residential premises,29.71433,-26.16052,2006,0
Hendrina,Robbery of cash in transit,29.71433,-26.16052,2006,0
Hendrina,Drug-related crime,29.71433,-26.16052,2006,26
Hendrina,Stock-theft,29.71433,-26.16052,2006,18
Hendrina,Illegal possession of firearms and ammunition,29.71433,-26.16052,2006,1
Hendrina,Sexual Offences,29.71433,-26.16052,2006,36
Hendrina,Burglary at residential premises,29.71433,-26.16052,2006,102
Hendrina,Bank robbery,29.71433,-26.16052,2006,0
Hendrina,All theft not mentioned elsewhere,29.71433,-26.16052,2006,200
Hendrina,Common robbery,29.71433,-26.16052,2006,26
Hendrina,Shoplifting,29.71433,-26.16052,2006,22
Hendrina,Attempted murder,29.71433,-26.16052,2006,1
Hendrina,Theft of motor vehicle and motorcycle,29.71433,-26.16052,2006,16
Hendrina,Driving under the influence of alcohol or drugs,29.71433,-26.16052,2006,28
Hendrina,Robbery at residential premises,29.71433,-26.16052,2006,0
Hendrina,Theft out of or from motor vehicle,29.71433,-26.16052,2006,30
Hendrina,Sexual offences as result of police action,29.71433,-26.16052,2006,0
Hendrina,Assault with the intent to inflict grievous bodily harm,29.71433,-26.16052,2006,85
Hendrina,Malicious damage to property,29.71433,-26.16052,2006,71
Hendrina,Carjacking,29.71433,-26.16052,2006,0
Hendrina,Commercial crime,29.71433,-26.16052,2006,16
Hendrina,Arson,29.71433,-26.16052,2006,1
Hendrina,Common assault,29.71433,-26.16052,2006,142
Hendrina,Murder,29.71433,-26.16052,2006,8
Kaapmuiden,Drug-related crime,31.34071,-25.53614,2006,6
Kaapmuiden,Attempted murder,31.34071,-25.53614,2006,1
Kaapmuiden,Bank robbery,31.34071,-25.53614,2006,0
Kaapmuiden,Arson,31.34071,-25.53614,2006,0
Kaapmuiden,Common robbery,31.34071,-25.53614,2006,10
Kaapmuiden,Burglary at non-residential premises,31.34071,-25.53614,2006,0
Kaapmuiden,Theft of motor vehicle and motorcycle,31.34071,-25.53614,2006,0
Kaapmuiden,Sexual Offences,31.34071,-25.53614,2006,7
Kaapmuiden,Robbery at residential premises,31.34071,-25.53614,2006,1
Kaapmuiden,Stock-theft,31.34071,-25.53614,2006,0
Kaapmuiden,Common assault,31.34071,-25.53614,2006,15
Kaapmuiden,All theft not mentioned elsewhere,31.34071,-25.53614,2006,48
Kaapmuiden,Theft out of or from motor vehicle,31.34071,-25.53614,2006,9
Kaapmuiden,Robbery of cash in transit,31.34071,-25.53614,2006,0
Kaapmuiden,Robbery with aggravating circumstances,31.34071,-25.53614,2006,7
Kaapmuiden,Shoplifting,31.34071,-25.53614,2006,0
Kaapmuiden,Truck hijacking,31.34071,-25.53614,2006,0
Kaapmuiden,Driving under the influence of alcohol or drugs,31.34071,-25.53614,2006,0
Kaapmuiden,Robbery at non-residential premises,31.34071,-25.53614,2006,0
Kaapmuiden,Sexual offences as result of police action,31.34071,-25.53614,2006,0
Kaapmuiden,Malicious damage to property,31.34071,-25.53614,2006,13
Kaapmuiden,Murder,31.34071,-25.53614,2006,1
Kaapmuiden,Assault with the intent to inflict grievous bodily harm,31.34071,-25.53614,2006,18
Kaapmuiden,Commercial crime,31.34071,-25.53614,2006,2
Kaapmuiden,Illegal possession of firearms and ammunition,31.34071,-25.53614,2006,0
Kaapmuiden,Burglary at residential premises,31.34071,-25.53614,2006,20
Kaapmuiden,Carjacking,31.34071,-25.53614,2006,0
Kabokweni,Sexual Offences,31.12938,-25.34439,2006,191
Kabokweni,Driving under the influence of alcohol or drugs,31.12938,-25.34439,2006,19
Kabokweni,Murder,31.12938,-25.34439,2006,41
Kabokweni,Burglary at non-residential premises,31.12938,-25.34439,2006,127
Kabokweni,Bank robbery,31.12938,-25.34439,2006,0
Kabokweni,Sexual offences as result of police action,31.12938,-25.34439,2006,0
Kabokweni,Truck hijacking,31.12938,-25.34439,2006,0
Kabokweni,Assault with the intent to inflict grievous bodily harm,31.12938,-25.34439,2006,565
Kabokweni,Arson,31.12938,-25.34439,2006,21
Kabokweni,Carjacking,31.12938,-25.34439,2006,77
Kabokweni,Shoplifting,31.12938,-25.34439,2006,5
Kabokweni,Commercial crime,31.12938,-25.34439,2006,10
Kabokweni,Burglary at residential premises,31.12938,-25.34439,2006,550
Kabokweni,Attempted murder,31.12938,-25.34439,2006,31
Kabokweni,Robbery with aggravating circumstances,31.12938,-25.34439,2006,445
Kabokweni,Robbery of cash in transit,31.12938,-25.34439,2006,0
Kabokweni,Illegal possession of firearms and ammunition,31.12938,-25.34439,2006,32
Kabokweni,Common robbery,31.12938,-25.34439,2006,88
Kabokweni,Robbery at non-residential premises,31.12938,-25.34439,2006,12
Kabokweni,Common assault,31.12938,-25.34439,2006,440
Kabokweni,Theft of motor vehicle and motorcycle,31.12938,-25.34439,2006,38
Kabokweni,Stock-theft,31.12938,-25.34439,2006,4
Kabokweni,Drug-related crime,31.12938,-25.34439,2006,63
Kabokweni,Theft out of or from motor vehicle,31.12938,-25.34439,2006,76
Kabokweni,Robbery at residential premises,31.12938,-25.34439,2006,53
Kabokweni,Malicious damage to property,31.12938,-25.34439,2006,185
Kabokweni,All theft not mentioned elsewhere,31.12938,-25.34439,2006,384
Kanyamazane,Driving under the influence of alcohol or drugs,31.18394,-25.46503,2006,10
Kanyamazane,Stock-theft,31.18394,-25.46503,2006,3
Kanyamazane,Bank robbery,31.18394,-25.46503,2006,0
Kanyamazane,Robbery of cash in transit,31.18394,-25.46503,2006,0
Kanyamazane,Arson,31.18394,-25.46503,2006,36
Kanyamazane,Murder,31.18394,-25.46503,2006,75
Kanyamazane,Burglary at non-residential premises,31.18394,-25.46503,2006,88
Kanyamazane,Attempted murder,31.18394,-25.46503,2006,117
Kanyamazane,Burglary at residential premises,31.18394,-25.46503,2006,844
Kanyamazane,Common robbery,31.18394,-25.46503,2006,203
Kanyamazane,Robbery at residential premises,31.18394,-25.46503,2006,106
Kanyamazane,Carjacking,31.18394,-25.46503,2006,87
Kanyamazane,Theft of motor vehicle and motorcycle,31.18394,-25.46503,2006,57
Kanyamazane,Malicious damage to property,31.18394,-25.46503,2006,352
Kanyamazane,Common assault,31.18394,-25.46503,2006,290
Kanyamazane,Sexual offences as result of police action,31.18394,-25.46503,2006,0
Kanyamazane,Theft out of or from motor vehicle,31.18394,-25.46503,2006,100
Kanyamazane,Sexual Offences,31.18394,-25.46503,2006,208
Kanyamazane,Assault with the intent to inflict grievous bodily harm,31.18394,-25.46503,2006,977
Kanyamazane,Illegal possession of firearms and ammunition,31.18394,-25.46503,2006,46
Kanyamazane,Drug-related crime,31.18394,-25.46503,2006,40
Kanyamazane,Truck hijacking,31.18394,-25.46503,2006,0
Kanyamazane,Robbery with aggravating circumstances,31.18394,-25.46503,2006,623
Kanyamazane,Robbery at non-residential premises,31.18394,-25.46503,2006,4
Kanyamazane,All theft not mentioned elsewhere,31.18394,-25.46503,2006,589
Kanyamazane,Shoplifting,31.18394,-25.46503,2006,52
Kanyamazane,Commercial crime,31.18394,-25.46503,2006,23
Kinross,Driving under the influence of alcohol or drugs,29.08508,-26.4154,2006,34
Kinross,Theft of motor vehicle and motorcycle,29.08508,-26.4154,2006,8
Kinross,Carjacking,29.08508,-26.4154,2006,3
Kinross,Attempted murder,29.08508,-26.4154,2006,3
Kinross,Burglary at residential premises,29.08508,-26.4154,2006,118
Kinross,Murder,29.08508,-26.4154,2006,6
Kinross,Shoplifting,29.08508,-26.4154,2006,2
Kinross,Stock-theft,29.08508,-26.4154,2006,2
Kinross,Common robbery,29.08508,-26.4154,2006,23
Kinross,Illegal possession of firearms and ammunition,29.08508,-26.4154,2006,3
Kinross,Commercial crime,29.08508,-26.4154,2006,10
Kinross,Robbery at non-residential premises,29.08508,-26.4154,2006,0
Kinross,Assault with the intent to inflict grievous bodily harm,29.08508,-26.4154,2006,65
Kinross,Malicious damage to property,29.08508,-26.4154,2006,38
Kinross,Burglary at non-residential premises,29.08508,-26.4154,2006,35
